Item;r_object_id;i_antecedent_id;i_chronicle_id;r_version_label;r_creation_date;i_has_folder;a_content_type;r_link_cnt;object_name;numero_vale;subject;title;r_object_type;codigo_site;fase;id_projeto;id_empresa_projeto;id_subarea;codigo_disciplina;r_is_virtual_doc;documento_fornecedor;numero_documento_base;area_funcional;revisao;sigla_idioma;numero_paginas;nome_formato;sigla_finalidade_devolucao;id_tag;tag_antigo;numero_ld;localizacao_acervo;sigla_tipo_emissao;confidencial;numero_vale_antigo;observacoes;data_emissao_prevista;data_emissao_reprog;data_emissao_realiz;avanco_fisico;codigo_atividade;item_contrato;medicao;coringa;substituto;padronizado;livre;data_reuniao;localidade;data_envio;nome_remetente;nome_destinatario;sigla_fluido;sigla_especificacao;sequencial_linha;equipamento;rc_referencia;rp_referencia;rt_referencia;numero_contrato;numero_contratada;id_empresa_contratada;server_path
429;09035f5182311c24;09035f51822e4bdb;09035f51822cdbe1;1.3|CURRENT;01/09/2015 11:38:59;1;excel12book;0;LD-8000PZ-F-11000_REV_3.XLSX;LD-8000PZ-F-11000;CADASTRARFICHAIMPORTAR;USINAS 3 E 4 - TRANSPORTE PENUMATICO AGLOMERANTE ORGANICO - LISTA DE DESENHOS E DOCUMENTOS - PROJETO BASICO;engdo_ld;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f6026b;F;0;0;;;3;;10;A4;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;01/09/2015 11:38:41;0;;;;;;1;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8c/03/d6.xlsx
430;09035f51822d9a73;0000000000000000;09035f51822d9a73;CURRENT|1.0;19/08/2015 08:51:12;1;msw8;0;ET-8032PZ-M-11000_REV_0.DOC;ET-8032PZ-M-11000;CADASTRARFICHAINCLUIR;USINAS 3 E 4 - TRANSPORTE PENUMATICO - ESPECIFICACAO TECNICA - PROJETO BASICO;engdo_et;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60295;M;0;0;;;0;;27;A4;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;19/08/2015 08:51:09;0;;;;;;1;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8a/d9/e5.doc
431;09035f51822d9dea;0000000000000000;09035f51822d9dea;1.0;19/08/2015 09:04:56;0;excel12book;0;PQ-8032PZ-M-11000_REV_0.XLSX;PQ-8032PZ-M-11000;CADASTRARFICHAINCLUIR;USINAS 3 E 4 - TRANSPORTE PENUMATICO - MULTIDISCIPLINAR - PLANILHA DE QUANTIDADES - PROJETO BASICO;engdo_pq;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60295;M;0;0;;;0;;28;A4;;;;;;C;0;;;nulldate;nulldate;19/08/2015 09:04:55;0;;;;;;1;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8a/da/75.xlsx
432;09035f51822e47ab;09035f51822d9dea;09035f51822d9dea;1.1|CURRENT;21/08/2015 10:36:20;1;excel12book;0;PQ-8032PZ-M-11000_REV_1.XLSX;PQ-8032PZ-M-11000;CADASTRARFICHAIMPORTAR;USINAS 3 E 4 - TRANSPORTE PENUMATICO - MULTIDISCIPLINAR - PLANILHA DE QUANTIDADES - PROJETO BASICO;engdo_pq;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60295;M;0;0;;;1;;32;A4;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;21/08/2015 10:35:54;0;;;;;;1;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8b/40/5a.xlsx
433;09035f51822d9df0;0000000000000000;09035f51822d9df0;CURRENT|1.0;19/08/2015 09:14:24;1;excel12book;0;PQ-8032PZ-M-11003_REV_0.XLSX;PQ-8032PZ-M-11003;CADASTRARFICHAINCLUIR;USINAS 3 E 4 - TRANSPORTE PENUMATICO AGLOMERANTE ORGANICO - MOEGA TP02MG - FILTRO DE MANGA - PLANILHA DE QUANTIDADES - PROJETO BASICO;engdo_pq;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60295;M;0;0;;;0;;2;A4;;;TP02MG;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;19/08/2015 09:14:23;0;;;;;;1;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8a/da/ed.xlsx
434;09035f51822da068;0000000000000000;09035f51822da068;CURRENT|1.0;19/08/2015 09:21:38;1;excel12book;0;PQ-8332PZ-M-11000_REV_0.XLSX;PQ-8332PZ-M-11000;CADASTRARFICHAINCLUIR;USINA 3 - SISTEMA DE DOSAGEM DE PERIDUR - BALANCAS DOSADORAS - PLANILHA DE QUANTIDADES - PROJETO BASICO;engdo_pq;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60383;M;0;0;;;0;;2;A4;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;19/08/2015 09:21:37;0;;;;;;1;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8a/db/25.xlsx
435;09035f51822da15e;0000000000000000;09035f51822da15e;1.0|CURRENT;19/08/2015 09:30:05;1;excel12book;0;PQ-8332PZ-M-11001_REV_0.XLSX;PQ-8332PZ-M-11001;CADASTRARFICHAINCLUIR;USINA 3 - SISTEMA DE DOSAGEM DE PERIDUR - FILTRO DE MANGA - PLANILHA DE QUANTIDADES - PROJETO BASICO;engdo_pq;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60383;M;0;0;;;0;;2;A4;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;19/08/2015 09:30:04;0;;;;;;0;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8a/db/69.xlsx
436;09035f51822e4b22;0000000000000000;09035f51822e4b22;1.0|CURRENT;21/08/2015 11:02:13;1;msw8;0;MC-8332PZ-S-11000_REV_0.DOC;MC-8332PZ-S-11000;CADASTRARFICHAINCLUIR;USINA 3 - SISTEMA DE DOSAGEM DE PERIDUR - VERIFICACAO ESTRUTURAL FUNDACAO PREDIO DA MISTURA - MEMORIA DE CALCULO - PROJETO DETALHADO;engdo_mc;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60383;S;0;0;;;0;;38;A4;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;21/08/2015 11:02:11;0;;;;;;0;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8b/41/c5.doc
437;09035f51822fe0de;0000000000000000;09035f51822fe0de;1.0|CURRENT;26/08/2015 16:31:53;1;acad;0;8032PZ-E-11000_REV_0.DWG;8032PZ-E-11000;CADASTRARFICHAINCLUIR;USINA 3 E 4 - TRANSPORTE PNEUMATICO AGLOMERANTE ORGANICO - ROTA DE CABOS SECADORES E VENTILADOR - PALTA 1/3 - PROJETO BASICO;engdo_dg;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60295;E;0;0;;;0;;1;A1;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;26/08/2015 16:31:51;0;;;;;;0;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8b/9c/a7.dwg
438;09035f51822fe0e0;0000000000000000;09035f51822fe0e0;CURRENT|1.0;26/08/2015 16:33:48;1;acad;0;8032PZ-E-11001_REV_0.DWG;8032PZ-E-11001;CADASTRARFICHAINCLUIR;USINA 3 E 4 - TRANSPORTE PNEUMATICO AGLOMERANTE ORGANICO - ROTA DE CABOS SECADORES E VENTILADOR - PALTA 2/3 - PROJETO BASICO;engdo_dg;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60295;E;0;0;;;0;;1;A1;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;26/08/2015 16:33:46;0;;;;;;0;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8b/9c/ac.dwg
439;09035f51822fe0e2;0000000000000000;09035f51822fe0e2;CURRENT|1.0;26/08/2015 16:35:50;1;acad;0;8032PZ-E-11002_REV_0.DWG;8032PZ-E-11002;CADASTRARFICHAINCLUIR;USINA 3 E 4 - TRANSPORTE PNEUMATICO AGLOMERANTE ORGANICO - ROTA DE CABOS SECADORES E VENTILADOR - PALTA 3/3 - PROJETO BASICO;engdo_dg;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60295;E;0;0;;;0;;1;A1;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;26/08/2015 16:35:48;0;;;;;;0;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8b/9c/b4.dwg
440;09035f51822fe188;0000000000000000;09035f51822fe188;CURRENT|1.0;26/08/2015 16:40:58;1;acad;0;8032PZ-S-11000_REV_0.DWG;8032PZ-S-11000;CADASTRARFICHAINCLUIR;USINA 3 E 4 - TRANSPORTE PNEUMATICO AGLOMERANTE ORGANICO - MODIFICACAO DA PLATAFORMA DE ACESSO AO FILTRO DE MANGAS TP01-F1 - PROJETO BASICO;engdo_dg;PZ;FEL3;08035f51820be007;08035f518222b071;08035f5181f60295;S;0;0;;;0;;1;A1;;;;LD-8000PZ-F-11000;;C;0;;;nulldate;nulldate;26/08/2015 16:40:56;0;;;;;;0;+, *;;;;;;;;;;;;;;;;/usr/software/documentum/fs_ged_engenharia_01/00035f51/80/8b/9c/c1.dwg
